timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.000772,0.265617,0.005561,0.01484,0.713795,0.0,0.099074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1.2e-05,0.027974,0.072195,0.185133,0.000231,0.484974,0.001552,0.0,0.0,0.000598,0.0,0.0041,0.0,0.0
4,0.0,0.066094,0.873641,0.452764,0.959814,0.41242,0.497054,0.795958,0.192666,0.0,0.0,0.175124,0.0,0.545676,0.0,0.0
5,0.0,0.0,0.173581,0.0,0.009016,0.023423,0.0,0.445125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.008945,0.973571,0.804008,0.884927,0.730488,0.067269,0.603003,0.026074,0.0,0.0,0.0237,0.0,0.073849,0.0,0.0
7,0.0,0.003291,0.760959,0.924724,0.573549,0.837091,0.024747,0.692127,0.009592,0.0,0.0,0.008719,0.0,0.027168,0.0,0.0
8,0.0,0.001211,0.869058,0.340187,0.657636,0.953681,0.009104,0.791944,0.003529,0.0,0.0,0.003208,0.0,0.009994,0.0,0.0
9,0.0,0.000445,0.319709,0.425512,0.760109,0.840382,0.003349,0.927918,0.001298,0.0,0.0,0.00118,0.0,0.003677,0.0,0.0
10,0.0,0.0,0.023191,0.462486,0.00119,0.062765,0.0,0.170476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,6e-05,0.624746,0.76132,0.839837,0.923553,0.000453,0.565541,0.000176,0.0,0.0,0.00016,0.0,0.000498,0.0,0.0
12,0.0,0.0,0.000149,0.354623,0.922221,0.135617,0.002792,5.6e-05,0.019505,0.0,0.0,0.007207,0.0,0.051576,0.0,0.0
13,0.0,8e-06,0.931298,0.583122,0.364913,0.531599,0.639639,0.773995,0.248154,0.0,0.0,0.224637,0.0,0.701633,0.0,0.0
14,0.0,0.0,0.838341,0.0,0.002492,0.0,0.096451,0.015643,0.0,0.0,0.0,0.0,0.0,0.259015,0.0,0.0
15,0.0,0.0,0.213882,0.004433,0.011803,0.560543,4e-06,0.081609,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0
16,0.0,0.0,0.16744,0.024405,0.063889,0.009061,0.0,0.436896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.498992,0.663449,0.974543,0.548854,0.039405,0.60331,0.004545,0.0,0.0,0.004114,0.0,0.043496,0.0,0.0
18,0.0,0.0,0.072654,1e-06,0.000623,0.186312,0.0,0.501807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.886679,0.457826,0.973415,0.415961,0.005333,0.807672,0.503903,0.0,0.0,0.000557,0.0,0.554618,0.0,0.0
20,0.0,0.0,0.203673,0.0,0.080098,0.0,0.0,0.517902,0.004484,0.0,0.0,0.0,0.0,0.011804,0.0,0.0
21,0.0,0.0,0.988743,0.06196,0.900641,0.056294,0.000722,0.344453,0.675085,0.0,0.0,7.5e-05,0.0,0.743691,0.0,0.0
22,0.0,0.0,0.628167,0.0,0.235393,0.0,0.0,0.032861,1e-06,0.0,0.0,0.0,0.0,2e-06,0.0,0.0
23,0.0,0.0,0.388579,0.0,0.005017,0.0,0.0,0.000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.697865,0.014032,0.037533,0.097502,0.0,0.260581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.354881,0.771221,0.847919,0.931649,0.475202,0.321588,0.577567,0.0,0.0,0.52252,0.0,0.636478,0.0,0.0
26,0.0,0.0,0.963467,0.499316,0.311932,0.454825,0.548159,0.877797,0.212475,0.0,0.0,0.192224,0.0,0.601781,0.0,0.0
27,0.0,0.0,0.936909,0.183688,0.688664,0.760167,0.201657,0.572802,0.078165,0.0,0.0,0.070715,0.0,0.221383,0.0,0.0
28,0.0,0.0,0.049789,0.338903,0.89011,0.129899,0.0,0.019084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.222789,1.5e-05,0.012515,0.58844,0.0,0.084821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.962992,7.2e-05,0.057106,0.022269,0.0,0.375529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.366495,0.488392,0.872435,0.964569,0.003693,0.444215,0.001432,0.0,0.0,0.001295,0.0,0.004055,0.0,0.0
32,0.0,0.0,0.089205,0.001677,0.00472,0.240841,0.0,0.654908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.037963,0.290445,0.797367,0.105267,0.0,0.013621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.000695,0.005002,3.6e-05,0.66621,0.013302,0.000257,0.095817,0.0,0.0,0.034555,0.0,0.253366,0.0,0.0
35,0.0,0.0,0.983881,0.022983,0.000206,0.009113,0.057964,0.390113,4e-06,0.0,0.0,2e-06,0.0,0.146187,0.0,0.0
36,0.0,0.0,0.196876,1e-06,0.012599,0.0,0.487658,0.079091,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0
37,0.0,0.0,0.157439,0.022412,0.059675,0.008321,2.2e-05,0.412619,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0
38,0.0,0.0,0.984264,0.81249,0.894262,0.735849,0.125957,0.607951,0.014487,0.0,0.0,0.013082,0.0,0.139035,0.0,0.0
39,0.0,0.0,0.58745,0.782252,0.948519,0.64672,0.046337,0.711345,0.005329,0.0,0.0,0.004813,0.0,0.051148,0.0,0.0
40,0.0,0.0,0.907122,0.287775,0.563621,0.996697,0.017046,0.825597,0.001961,0.0,0.0,0.00177,0.0,0.018816,0.0,0.0
41,0.0,0.0,0.241229,0.002101,0.094867,0.000805,0.0,0.613399,0.005481,0.0,0.0,0.0,0.0,0.0143,0.0,0.0
42,0.0,0.0,0.008846,0.0,0.415921,0.0,0.0,2.8e-05,0.023285,0.0,0.0,0.0,0.0,0.061294,0.0,0.0
43,0.0,0.0,0.722543,0.073055,0.967297,0.066375,0.000849,0.406134,0.795971,0.0,0.0,8.8e-05,0.0,0.876863,0.0,0.0
44,0.0,0.0,0.920936,0.026875,0.689761,0.024418,0.000312,0.836346,0.292822,0.0,0.0,3.2e-05,0.0,0.32258,0.0,0.0
45,0.0,0.0,0.730285,0.0,0.000354,0.0,0.0,0.039896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.026497,0.0,0.477687,0.0,0.0,0.01042,8.8e-05,0.0,0.0,0.0,0.0,0.000237,0.0,0.0
47,0.0,0.0,0.806324,0.001338,0.977394,0.001216,1.6e-05,0.734476,0.456795,0.0,0.0,2e-06,0.0,0.503217,0.0,0.0
48,0.0,0.0,0.934758,0.000492,0.706487,0.000447,6e-06,0.851467,0.529555,0.0,0.0,1e-06,0.0,0.583372,0.0,0.0
49,0.0,0.0,0.787147,0.0,0.121738,0.0,0.0,0.002705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.011351,0.0,0.533733,0.0,0.0,0.000622,0.029881,0.0,0.0,0.0,0.0,0.078655,0.0,0.0
51,0.0,0.0,0.820137,0.994694,0.618939,0.901699,0.501838,0.746349,0.258967,0.0,0.0,0.564019,0.0,0.285285,0.0,0.0
52,0.0,0.0,0.943501,0.365928,0.402062,0.331716,0.184616,0.858067,0.095269,0.0,0.0,0.207491,0.0,0.10495,0.0,0.0
53,0.0,0.0,0.924189,0.134617,0.838932,0.122032,0.673094,0.558009,0.4626,0.0,0.0,0.76154,0.0,0.50807,0.0,0.0
54,0.0,0.0,0.605782,0.501413,0.551103,0.454536,0.247618,0.976121,0.170181,0.0,0.0,0.280155,0.0,0.186908,0.0,0.0
55,0.0,0.0,0.578583,0.18446,0.52449,0.167214,0.091093,0.938717,0.637381,0.0,0.0,0.103063,0.0,0.702155,0.0,0.0
56,0.0,0.0,0.685586,0.067859,0.618488,0.061515,0.033511,0.940419,0.772064,0.0,0.0,0.037915,0.0,0.852094,0.0,0.0
57,0.0,0.0,0.181985,0.0,0.066522,0.0,0.0,0.00905,0.487951,0.0,0.0,0.0,0.0,9e-06,0.0,0.0
58,0.0,0.0,0.150466,0.0,0.404348,0.0,0.0,0.056448,2.2e-05,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0
59,0.0,0.0,0.667484,0.0,0.008618,0.0,0.0,0.001054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
