timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.675706,0.675706,0.33072,0.0,0.969162,0.969162,0.0,0.0,0.739128,0.0,0.969162,0.0,0.473081
3,0.0,0.0,0.0,0.248578,0.248578,0.798936,0.510765,0.390354,0.510765,0.0,0.0,0.730382,0.0,0.510765,0.0,0.730382
4,0.0,0.0,0.553787,0.091447,0.091447,0.875152,0.385384,0.143603,0.798143,0.0,0.0,0.798143,0.0,0.553787,0.0,0.798143
5,0.0,0.0,0.0,0.233503,0.233503,1.2e-05,0.006934,0.01716,0.233503,0.0,0.0,0.006934,0.0,0.000508,0.000198,5e-06
6,0.0,0.000394,0.429351,1.1e-05,0.012749,0.0,0.0,1e-06,0.429351,0.0,0.0,0.0,0.0,0.429351,0.0,0.0
7,0.0,0.000724,1.9e-05,0.026863,0.026863,0.0,0.026863,0.000724,1.9e-05,0.0,0.0,0.0,0.0,0.946372,0.06569,0.946372
8,0.0,0.0,0.0,0.001452,0.001452,0.055208,0.001452,0.0,0.055208,0.0,0.0,0.0,0.0,0.055208,0.003661,0.135003
9,0.0,0.0,0.0,0.003508,0.0,3e-06,0.003508,0.29459,0.119026,0.0,0.0,0.008791,0.0,0.119026,0.0,0.003508
10,0.0,0.0,0.229432,0.0,0.229432,0.0,0.0,0.567843,0.006825,0.0,0.0,0.0,0.0,0.006825,0.0,0.006825
11,0.0,0.013156,1e-05,0.000354,0.013156,0.0,0.493995,2.6e-05,0.493995,0.0,0.0,0.0,0.0,0.493995,0.0,0.0
12,0.0,1e-06,0.0,0.0,1e-06,0.000818,2.2e-05,0.069808,0.000818,0.0,0.0,0.027594,0.0,0.027594,5.6e-05,0.027594
13,0.0,0.0,0.461862,0.461862,0.0,0.0,4.9e-05,0.183724,0.073084,0.0,0.0,0.073084,0.0,0.073084,0.0,4.9e-05
14,0.0,0.0,0.196923,2.1e-05,0.196923,0.0,0.0,8e-06,0.030634,0.0,0.0,3e-06,0.0,0.030634,0.0,0.0
15,0.0,0.002644,9e-06,0.0,9e-06,0.002644,0.0,0.0,1e-06,0.0,0.0,0.002644,0.0,1e-06,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.003061,0.0,0.022717,0.000305,0.0,0.022717,0.0,0.003061,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.140867,0.0,0.922028,0.0,0.0,0.922028,0.0,0.140867,0.0,0.001756
18,0.0,0.027501,0.015569,0.006237,0.015569,0.027501,0.443747,0.005688,0.992525,0.060243,0.0,0.992525,0.0,0.66835,0.66835,0.817266
19,0.0,0.0,0.0,0.0,0.0,0.0,0.165478,0.002353,0.018373,0.0,0.0,0.018373,0.0,0.165478,0.165478,6e-06
20,0.0,0.003722,0.002107,0.000844,0.002107,0.003722,0.307312,0.537842,0.772004,0.008153,0.0,0.378564,0.0,0.772004,0.307312,0.772004
21,0.0,0.139687,0.000111,0.003763,0.139687,0.0,0.0,0.000274,0.003763,0.0,0.0,0.0,0.0,0.139687,0.0,3e-06
22,0.0,6e-06,0.0,0.0,6e-06,0.008294,0.000235,0.706699,0.008294,0.0,0.0,0.280226,0.0,0.280226,0.000576,0.280226
23,0.0,0.111154,0.054423,0.46609,0.111154,0.227815,0.46609,0.732156,0.961765,0.000406,0.0,0.961765,0.0,0.961765,0.174472,0.46609
24,0.0,0.035492,0.001043,0.0,0.035492,0.0,0.0,7.7e-05,0.002582,0.0,0.0,3.1e-05,0.0,0.035492,0.0,0.0
