timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.021695,0.102126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.948117,0.914063,0.250808,0.529159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.83221,0.336265,0.962005,0.622794,0.0,0.719927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.075461,0.0,7e-06,0.0,0.000149,0.00335,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3e-06,0.031549,0.4345,0.0,0.629405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1e-06,2e-05,0.0,0.756109,0.0,0.0,0.0,0.009962,0.0,0.0,0.0,0.0,0.178582,0.0,0.0
8,0.0,0.0,0.00011,0.0,0.00016,0.0,0.0,0.0,0.055628,0.0,0.0,0.0,0.0,8e-06,0.0,0.0
9,0.0,0.068564,0.0,0.0,0.00086,0.296582,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0
10,0.0,0.001063,0.0,0.000247,0.0,0.00476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.001732,0.034589,0.0,0.0,0.0,0.034589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.19315,0.0,0.0,0.0,0.19315,0.0,0.0,0.009814,0.0,0.000547,0.0,0.0
13,0.000259,0.864984,0.002708,0.071659,0.312101,0.748484,0.0,8.9e-05,0.312101,0.0,0.0,0.231681,0.0,0.560442,0.0,0.0
14,0.0,0.003768,0.0,0.298481,4.7e-05,0.016299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,5.8e-05,0.0,1.4e-05,0.0,0.000262,0.0,0.0,0.005358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.3e-05,0.638428,0.000135,0.119923,0.049988,0.161238,0.0,0.99459,0.218075,0.0,0.0,0.011535,0.0,0.402885,0.0,0.0
17,0.0,1e-06,0.014167,0.0,0.0,0.0,0.290172,0.003325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290172
18,2e-06,0.086402,0.240343,0.01623,0.006765,0.021821,0.325066,0.207916,0.029513,0.0,0.0,0.001561,0.0,0.951647,0.0,0.600545
19,1e-06,0.031785,0.973847,0.005971,0.002489,0.008028,0.119585,0.842454,0.010857,0.0,0.0,0.000574,0.0,0.350091,0.0,0.220928
20,0.0,0.0,0.01013,0.0,0.014833,0.0,0.320831,0.006919,0.0,0.0,0.0,0.320831,0.0,0.0,0.0,0.320831
21,0.0,0.004302,0.232417,0.000808,0.24145,0.001086,0.328347,0.223722,0.451753,0.0,0.0,0.451753,0.0,0.451753,0.0,0.328347
22,0.0,0.0,0.0,0.0,0.0,0.0,0.005608,0.005608,0.0,0.0,0.0,0.005608,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032131,0.0,0.0,0.140529,0.0,0.612345,0.0,0.0
24,0.0,0.000214,0.011571,4e-05,0.012021,5.4e-05,0.080591,0.971493,0.727204,0.0,0.0,0.302331,0.0,0.840647,0.0,0.016347
25,0.0,0.0,0.0,0.011708,0.052571,0.241608,0.0,0.002608,2e-06,0.0,0.0,0.0,0.0,8e-06,0.0,0.0
26,0.0,2.9e-05,0.001566,0.373726,0.274018,0.703781,0.010907,0.202922,0.098416,0.0,0.0,0.040916,0.0,0.113769,0.0,0.002212
27,0.0,0.0,0.0,0.0,0.0,1e-06,0.000759,0.000759,0.0,0.0,0.0,0.000759,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35986,0.0,0.0,0.019022,0.0,0.082888,0.0,0.0
29,0.0,1e-06,7.8e-05,0.018607,0.013643,0.035039,0.065984,0.919212,0.595396,0.0,0.0,0.247532,0.0,0.688278,0.0,0.00011
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158481,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
31,0.0,0.0,0.0,0.00017,0.0,0.066188,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.000264,0.0,0.0,0.430262,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.965547,0.456469,0.830586,0.338126,0.529441,0.001209,0.712248,0.010905,0.0,0.0,0.004534,0.0,0.012606,0.0,2e-06
34,0.0,0.355205,0.480018,0.305555,0.558017,0.647709,0.000445,0.872663,0.004012,0.0,0.0,0.001668,0.0,0.004638,0.0,1e-06
35,0.0,0.676422,0.502055,0.676422,0.205283,0.784363,0.000164,0.909528,0.001476,0.0,0.0,0.000614,0.0,0.001706,0.0,0.0
36,0.0,0.520666,0.69799,0.449458,0.807742,0.288551,0.934471,0.602934,0.000543,0.0,0.0,0.000226,0.0,0.000628,0.0,0.0
37,0.0,0.191542,0.256776,0.953444,0.712418,0.824191,0.343773,0.221807,0.0002,0.0,0.0,0.397708,0.0,0.000231,0.0,0.0
38,0.0,0.0,0.0,2.8e-05,0.000513,0.162089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
