timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.884563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.022183,0.26195,0.910702,0.000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.675999,0.865804,0.980697,0.412098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,1e-06,1.1e-05,0.791061,0.0,0.019157,0.0,0.0,0.0,0.0,0.0,0.0,0.22754,0.0,0.0
21,0.0,0.0,0.0,0.0,0.723091,0.000123,1e-06,0.0,0.005067,0.0,0.0,0.0,0.0,0.207987,0.0,0.01741
22,0.0,0.0,0.0,0.0,0.660961,0.000112,0.0,0.0,0.004631,0.0,0.0,0.0,0.0,0.190116,0.0,0.015914
23,0.0,0.0,0.012381,0.015858,0.950858,0.399099,0.033523,0.0,0.578987,0.0,0.0,0.0,0.0,0.83946,0.0,0.655054
24,0.0,0.014131,0.0,0.0,0.586906,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.168817,0.0,1e-06
25,0.0,0.575641,0.001676,0.002146,0.951024,0.838083,0.838083,0.0,0.394384,0.0,0.0,0.0,0.0,0.951024,0.0,0.652029
26,0.0,0.211767,0.000616,0.841695,0.956295,0.308314,0.308314,0.0,0.841695,0.0,0.0,0.0,0.0,0.956295,0.577413,0.654037
27,0.0,0.0,0.0,8e-06,9.9e-05,0.188603,0.188603,0.0,9.9e-05,0.0,0.0,0.015136,0.0,0.675961,0.004354,0.675961
28,0.0,0.0,0.0,0.0,0.714366,0.199319,0.199319,0.0,0.000105,0.0,0.0,0.015996,0.0,0.714366,0.004601,3.1e-05
29,0.0,0.010543,3.1e-05,0.041906,0.355711,0.313084,0.897281,0.0,0.690459,0.0,0.0,0.402212,0.0,0.897281,0.690459,0.606025
30,0.0,0.009559,0.0,0.0,0.0,0.409065,0.409065,0.0,5.7e-05,0.0,0.0,0.033235,0.0,0.033235,0.000203,0.0
31,0.0,0.0,0.0,0.419245,0.0,1.9e-05,0.000225,0.000225,0.419245,0.0,0.0,2e-06,0.0,0.034272,0.009858,0.034272
32,0.0,0.085007,2e-06,0.33725,0.01771,0.123763,0.711336,0.432461,0.631218,0.0,0.0,0.096288,0.0,0.711336,0.231784,0.382464
33,0.0,0.031272,1e-06,0.124067,0.006515,0.04553,0.380268,0.733379,0.950371,0.0,0.0,0.430676,0.0,0.733379,0.085269,0.1407
34,0.0,0.011504,0.0,0.045642,0.002397,0.451844,0.969031,0.451844,0.664563,0.0,0.0,0.398333,0.0,0.752658,0.031369,0.051761
35,0.0,0.004232,0.0,0.016791,0.000882,0.45969,0.356486,0.763576,0.983599,0.0,0.0,0.405249,0.0,0.763576,0.01154,0.019042
36,0.0,0.001557,0.0,0.987598,0.000324,0.16911,0.465869,0.280904,0.361846,0.0,0.0,0.771105,0.0,0.465869,0.681924,0.771105
37,0.0,0.000573,0.0,0.363317,0.978764,0.465334,0.171384,0.465334,0.675067,0.763764,0.0,0.283674,0.0,0.763764,0.250866,0.283674
38,0.0,0.000211,0.0,0.133657,0.407849,0.461172,0.063049,0.756933,0.97001,0.280973,0.0,0.756933,0.0,0.756933,0.092288,0.104358
39,0.0,7.8e-05,0.0,0.04917,0.150039,0.457047,0.023194,0.750162,0.961333,0.103364,0.0,0.750162,0.0,0.750162,0.033951,0.038391
40,0.0,2.9e-05,0.0,0.958551,0.055196,0.168138,0.452959,0.275969,0.353655,0.452959,0.0,0.747991,0.0,0.452959,0.66111,0.747991
41,0.0,0.0,0.0,3e-05,0.000103,0.000353,0.0,0.0,0.053865,0.0,0.0,2e-06,0.0,0.053865,0.015494,0.662987
42,0.0,0.0,0.0,0.000364,0.0,0.0,0.0,0.015977,0.055546,0.0,0.0,0.0,0.0,0.000364,1e-06,0.692117
43,0.0,0.0,0.0,0.0,0.0,0.0,0.000385,1e-06,0.058702,0.0,0.0,0.0,0.0,0.058702,0.0,0.73144
44,0.0,0.0,0.0,0.000407,0.0,0.0,0.017844,0.0,0.062038,0.0,0.0,0.0,0.0,0.000407,0.0,0.773005
45,0.0,0.0,0.0,0.00043,0.0,0.0,1e-06,0.0,0.500244,0.0,0.0,0.500244,0.0,0.031906,0.0,3.5e-05
46,0.0,0.0,0.0,0.169443,0.002691,0.003043,0.752587,0.752587,0.34326,0.001123,0.0,0.34326,0.0,0.985769,0.985769,0.985769
47,0.0,0.0,0.839501,0.062335,0.00099,0.00112,0.475597,0.276861,0.839501,0.000413,0.0,0.631874,0.0,0.839501,0.475597,0.631874
48,0.0,0.962278,0.308835,0.022932,0.000364,0.962278,0.409755,0.101852,0.721306,0.409755,0.0,0.721306,0.0,0.962278,0.962278,0.409755
49,0.0,3.1e-05,0.0,0.009856,0.0,3.1e-05,0.0,0.0,0.743698,0.0,0.0,0.009856,0.0,0.009856,0.009856,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,0.0,0.000143,0.0,0.0,0.000143,0.0,0.000143
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002166,0.0,0.0,0.0,0.0,0.0,0.002166,0.002166,0.0
