timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.444633,0.650623,0.714232,0.0,0.781952,0.53721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937263
3,0.0,0.0,0.037713,0.000989,0.006161,0.0,4e-06,0.24926,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,2.4e-05
4,0.0,0.0,2e-06,7.6e-05,0.993601,0.0,0.000192,1.1e-05,0.0,0.0,0.007714,0.398097,0.0,0.0,0.0,0.156635
5,0.0,0.0,0.441439,0.640786,0.703004,0.0,0.770568,0.531533,0.0,0.0,0.226168,0.335509,0.0,0.0,0.0,0.925801
6,0.0,0.0,0.033979,0.000891,0.005551,0.0,3e-06,0.21731,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,2.1e-05
7,0.0,0.0,2e-06,6.4e-05,0.0,0.0,0.274339,1e-05,0.0,0.0,0.680702,0.016093,0.0,0.0,0.0,0.108603
8,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.021858,0.063683,0.0,0.0,0.0,0.008486
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894196,0.338487,0.0,0.00893,0.003514,0.136418
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000712,0.002073,0.0,0.0,0.0,0.000276
11,0.0,0.584751,0.004805,0.006974,0.004008,0.0,0.016094,0.005784,0.0,0.0,0.942773,0.641141,0.0,0.53332,0.403491,0.85774
12,0.0,0.969421,0.001767,0.002565,0.001475,0.0,0.00592,0.002128,0.0,0.0,0.501238,0.806875,0.0,0.884422,0.670153,0.315545
13,0.0,0.058163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38442,0.143897,0.0,0.023509,1e-06,0.001511
14,0.0,0.585282,0.000239,0.000347,0.0002,0.0,0.000801,0.000288,0.0,0.0,0.640961,0.952012,0.0,0.534439,0.866689,0.405427
15,0.0,0.969953,8.8e-05,0.000128,7.3e-05,0.0,0.000295,0.000106,0.0,0.808754,0.235797,0.738499,0.0,0.885694,0.67252,0.149148
16,0.0,0.060253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401748,0.003875,2e-06,0.0,0.024141,1e-06,0.0
17,0.0,0.588862,1.2e-05,1.7e-05,1e-05,0.0,4e-05,1.4e-05,0.0,0.712314,0.94821,0.099945,0.0,0.863228,0.091016,0.020185
18,0.0,0.976563,4e-06,6e-06,4e-06,0.0,1.5e-05,5e-06,0.0,0.812334,0.740886,0.036768,0.0,0.890671,0.033483,0.007426
19,0.0,3.6e-05,0.0,0.0,0.0,0.0,0.004258,0.0,0.0,0.00024,2e-06,0.012406,0.0,0.001653,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068287,0.182428,0.0,0.001802,0.000691,0.027521
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147,0.000428,8e-06,0.0,0.0,0.526534,5.7e-05
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110604,0.322246,0.006153,0.0,6.3e-05,2.4e-05,0.042941
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,1.5e-05,0.0,0.0,0.0,0.0,2e-06
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.000328,0.0,0.0,0.0,0.0,0.000528,0.0,0.0,0.014696,0.016355,0.011009,0.0,0.990286,0.900683,0.013369
27,0.0,0.0,0.000629,0.028311,0.071954,0.0,0.178016,0.00417,0.0,0.0,0.0,0.0,0.0,4.1e-05,1.6e-05,0.0
28,0.0,0.0,0.07855,0.00206,0.012833,0.0,8e-06,0.519167,0.0,0.0,0.0,0.000122,0.0,0.0,0.0,4.9e-05
29,0.0,1.6e-05,0.285246,0.416894,0.237979,0.0,0.457234,0.344537,0.0,0.000732,0.661595,0.981442,0.0,0.049303,0.044842,0.894035
30,0.0,6e-06,0.475047,0.689571,0.756526,0.0,0.829233,0.572,0.0,0.000269,0.243387,0.361052,0.0,0.018138,0.016497,0.996284
31,0.0,0.0,0.070774,0.001856,0.011563,0.0,7e-06,0.452626,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,4.4e-05
32,0.0,1e-06,0.282288,0.40974,0.235511,0.0,0.449253,0.339844,0.0,3.6e-05,0.945572,0.712081,0.0,0.002455,0.002233,0.861886
33,0.0,0.0,0.103848,0.150735,0.08664,0.0,0.165271,0.125022,0.0,1.3e-05,0.799747,0.551388,0.0,0.000903,0.000821,0.958592
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335565,0.008315,0.0,0.0,0.0,0.051194
35,0.0,0.0,0.014054,0.0204,0.011725,0.0,0.436956,0.01692,0.0,2e-06,0.478386,0.69259,0.0,0.838294,0.91969,0.573403
36,0.0,0.0,0.00517,0.007505,0.004314,0.0,0.486648,0.006224,0.0,1e-06,0.370522,0.779021,0.0,0.648392,0.711348,0.934293
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-05,0.254567,0.0,0.001006,0.002542,0.038837
38,0.0,0.0,0.0,0.0,0.000197,0.0,0.000488,0.0,0.0,0.0,0.0,0.000197,0.0,0.454726,0.179466,2e-06
39,0.0,0.0,0.000257,0.000374,0.156747,0.0,0.803385,0.00031,0.372131,0.0,0.050941,0.156747,0.0,0.803385,0.668855,0.097799
40,0.0,0.0,9.5e-05,0.000137,0.057664,0.0,0.295549,0.000114,0.136899,0.0,0.01874,0.057664,0.0,0.295549,0.246058,0.035978
41,0.0,0.0,3.5e-05,5.1e-05,0.021213,0.0,0.108726,4.2e-05,0.050362,0.0,0.006894,0.894829,0.0,0.108726,0.09052,0.959752
42,0.0,0.0,0.0,0.0,0.0,0.0,0.000122,0.0,0.0,0.000496,0.0,6.1e-05,0.0,0.336906,0.336906,3e-05
43,0.0,0.0,0.0,0.986837,0.0,0.986837,0.0,0.006664,0.0,0.0,0.0,0.0,0.0,1.5e-05,1.5e-05,0.0
44,0.0,0.0,0.0,0.00016,0.0,0.00016,0.0,0.001452,0.003657,0.0,0.147125,0.379819,0.0,0.0,0.0,0.058419
45,0.0,0.0,0.0,0.863639,0.0,0.863639,0.0,0.0,0.0,0.0,0.011158,0.25497,0.0,0.0,0.25497,0.004471
46,0.0,0.0,0.0,0.746836,0.0,0.746836,0.0,0.005043,0.0,0.0,1e-06,1.2e-05,0.0,0.0,1.2e-05,0.0
47,0.0,0.0,0.0,0.000121,0.0,0.000121,0.0,0.001099,0.002768,0.0,0.111345,0.287446,0.0,0.0,0.0,0.044212
48,0.0,0.0,0.0,0.784138,0.0,0.784138,0.0,0.0,0.0,0.0,0.008445,0.219942,0.0,0.0,0.219942,0.003383
49,0.0,0.0,0.0,0.661748,0.0,0.661748,0.0,0.004469,0.0,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0
50,0.0,0.0,0.0,0.000107,0.0,0.000107,0.0,0.000974,0.002452,0.0,0.09866,0.2547,0.0,0.0,0.0,0.039174
51,0.0,0.0,0.0,0.583734,0.0,0.583734,0.0,0.0,0.0,0.0,0.000481,0.170978,0.0,0.0,0.170978,0.002998
52,0.0,0.000302,0.0,0.513821,0.0,0.513821,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,8e-06,0.0
53,0.0,0.0,0.0,8.3e-05,0.0,8.3e-05,0.0,0.000756,0.001904,0.0,0.076604,0.197762,0.0,0.0,0.0,0.030417
54,0.0,0.0,0.0,0.44968,0.0,0.44968,0.0,0.0,0.0,0.0,0.000374,0.132758,0.0,0.0,0.132758,0.002328
55,0.0,0.000228,0.0,0.388862,0.0,0.388862,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,6e-06,0.0
56,0.0,0.159017,0.0,0.380168,0.0,0.380168,0.0,0.473976,0.519841,0.0,0.752183,0.827014,0.0,1e-06,0.11059,0.998186
57,0.0,0.0,0.0,0.39673,0.0,0.39673,0.0,0.0,0.0,0.0,0.000283,0.115371,0.0,0.0,0.115371,0.001762
58,0.0,0.000201,0.0,0.343074,0.0,0.343074,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,5e-06,0.0
59,0.0,0.157037,0.0,0.375435,0.0,0.375435,0.0,0.468503,0.514307,0.0,0.7389,0.812516,0.0,0.0,0.109049,0.979921
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398882,0.161227,0.0,0.0,0.0,0.063436
61,0.0,0.021253,0.0,0.05081,0.0,0.05081,0.0,0.063405,0.069604,0.0,0.920225,0.701248,0.0,0.0,0.014758,0.84053
62,0.0,0.007818,0.0,0.018692,0.0,0.018692,0.0,0.023325,0.025606,0.0,0.7134,0.784475,0.0,0.0,0.005429,0.946104
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28075,0.113479,0.0,0.0,0.0,0.044649
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287898,0.769119,0.0,0.0,0.0,0.118202
65,0.0,0.000389,0.0,0.000931,0.0,0.000931,0.0,0.001161,0.001275,0.0,0.992565,0.750388,0.0,0.0,0.00027,0.904994
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175601,0.070978,0.0,0.0,0.0,0.027927
67,0.0,5.3e-05,0.0,0.000126,0.0,0.000126,0.0,0.000157,0.000173,0.0,0.868408,0.648357,0.0,0.0,3.7e-05,0.785589
68,0.0,1.9e-05,0.0,4.6e-05,0.0,4.6e-05,0.0,5.8e-05,6.3e-05,0.0,0.319469,0.368755,0.0,0.948393,1.3e-05,0.289002
69,0.0,7e-06,0.0,0.734566,0.806383,1.7e-05,0.882839,0.606521,0.502145,0.0,0.117526,0.549756,0.0,0.882839,5e-06,0.106318
70,0.0,0.0,0.0,0.003328,0.020467,0.0,8e-05,0.838878,0.12206,0.0,0.0,0.298084,0.0,1.3e-05,0.0,0.0
71,0.0,1e-06,0.0,0.442465,0.488366,2e-06,0.785624,0.713145,0.298101,0.0,0.015905,0.648738,0.0,0.53685,1e-06,0.950548
72,0.0,0.0,0.0,0.740741,0.813161,1e-06,0.890261,0.611619,0.505772,0.0,0.005851,0.554378,0.0,0.890261,0.0,0.349687
73,0.0,0.0,0.0,0.003618,0.022195,0.0,8.7e-05,0.856732,0.131667,0.0,0.0,0.320693,0.0,1.4e-05,0.0,0.0
74,0.0,0.0,0.0,0.438708,0.481599,0.0,0.76706,0.697563,0.300368,0.0,0.000792,0.634563,0.0,0.527261,0.0,0.9251
75,0.0,0.0,0.035671,0.0,0.09066,0.0,0.224296,0.005254,0.000795,0.0,0.0,0.224296,0.0,0.0,0.0,2.1e-05
76,0.0,0.0,0.002595,0.0,0.006536,0.0,0.654143,0.24486,6.2e-05,0.0,0.0,0.098971,0.0,0.016169,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.001268,1.1e-05,0.0,0.0,0.049633,0.0192,0.0,1e-06,0.007761,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1e-06,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.003508,0.151052,0.938821,0.0,0.0,0.022732,0.0,0.0,0.0,0.000233,0.0,0.0,0.0,9.2e-05
82,0.0,0.0,0.437502,0.632547,0.693716,0.0,0.758909,0.525408,0.000941,0.0,0.00499,0.993609,0.0,0.001641,0.004145,0.908253
83,0.0,0.0,0.160948,0.811293,0.915672,0.915672,0.279187,0.402562,0.000346,0.0,0.001836,0.365528,0.0,0.000604,0.001525,0.334128
84,0.0,0.0,0.0,0.008822,1.9e-05,0.008822,0.0,0.07743,0.194717,0.0,0.0,0.479515,0.0,0.0,0.0,0.0
85,0.0,0.858489,0.021782,0.229224,0.123923,0.229224,0.037784,0.284837,0.312353,0.0,0.939728,0.716474,0.0,0.784274,0.000206,0.596323
