timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436193,0.0,0.0,0.0,0.0,0.436193,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,2e-05,0.0,0.009901
4,0.0,0.0,0.0,0.0,0.0,0.0,0.130814,0.0,0.0,0.0,0.0,0.0,0.0,0.130814,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003691,0.003691,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058875,0.0,0.0,0.058875,0.0,0.0,0.0,9.5e-05
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,3e-06,0.0,0.0,0.0,0.001661
8,0.0,0.0,0.0,0.0,0.0,0.0,0.045078,0.0,0.0,0.0,0.0,0.0,0.0,0.045078,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.001157,0.0,0.578215,0.0,0.0,0.578215,0.0,0.001157,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.000588,0.0,2.6e-05,0.0,0.0,2.6e-05,0.0,0.013601,0.013601,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.174837,0.0,0.610764,0.0,0.0,0.610764,0.0,0.83715,0.83715,0.446961
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003511,0.0,0.0,0.003511,0.0,8e-06,8e-06,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049339,0.049339,8.5e-05
14,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.0,0.076904,0.0,0.0,0.076904,0.0,0.272286,0.272286,0.518052
15,0.0,0.0,0.0,0.0,0.0,0.0,0.003202,0.0,0.028291,0.0,0.0,0.028291,0.0,0.100168,0.100168,0.190581
