timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211451
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665897,0.015243
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061629,0.001216,1e-06
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113,0.0,0.184774
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561749,0.013734
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042992,1e-06
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387675,0.844975,0.564651
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001383,0.0,0.0,8.2e-05,0.0,0.05498,8e-06,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975866,0.0,0.0,0.058611,0.0,2e-06,0.00604,0.000107
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366982,0.0,0.0,0.277015,0.0,0.780377,0.220702,0.147483
12,0.0,0.0,0.0,0.0,0.610092,0.0,0.0,0.0,0.135005,0.0,0.0,0.101908,0.0,0.287085,0.081192,0.054256
13,0.0,0.0,0.0,0.0,0.475798,0.0,0.0,0.0,0.049666,0.0,0.0,0.03749,0.0,0.105613,0.029869,0.01996
14,0.0,0.0,0.0,0.0,0.789013,0.0,0.0,0.0,0.018271,0.0,0.0,0.013792,0.0,0.038853,0.010988,0.007343
15,0.0,0.0,0.0,0.0,0.007424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.475635,0.0,0.225303,0.0,0.0,0.0,0.002473,0.0,0.0,0.001867,0.0,0.005258,0.001487,0.000994
17,0.0,0.0,0.174976,0.0,0.082884,0.0,0.0,0.785864,0.00091,0.0,0.0,0.000687,0.0,0.001934,0.000547,0.000366
