timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.053976,0.0,0.0,0.0,0.0,0.750227,0.0,0.0,0.0,0.0,0.0,0.014228,0.0,0.0
4,0.0,0.0,0.466698,0.0,0.789782,0.0,0.0,0.357458,0.0,0.0,0.0,0.0,0.0,0.240447,0.0,0.0
5,0.0,0.0,0.656193,0.006567,4.9e-05,0.000517,0.0,0.327673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.378067,0.222559,0.136409,0.172596,0.0,0.675046,0.0,0.0,0.0,0.0,0.0,0.032541,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.154208,0.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.051166,0.03012,0.861617,0.023358,0.305152,0.166967,0.0,0.0,0.0,0.527401,0.0,0.41074,0.0,0.0
9,0.0,0.0,0.018823,0.011081,0.51526,0.008593,0.112259,0.061424,0.65135,0.0,0.0,0.19402,0.0,0.828028,0.0,0.0
10,0.0,0.0,0.972224,0.004076,0.771619,0.003161,0.041298,0.022597,0.239618,0.0,0.0,0.071376,0.0,0.304615,0.0,0.0
11,0.0,0.0,3.4e-05,0.0,3e-06,0.0,0.0,0.601872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814232,0.000379,0.0,0.0,0.0,0.0,0.004427,0.0,0.0
13,0.0,0.01022,0.0,0.0,0.0,0.000591,0.191728,3.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.005004,0.0,0.0,0.000202,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.00942,0.0,0.0,0.0,0.0,0.129397,0.0,0.0,0.0,0.0,0.0,0.002483,0.0,0.0
17,0.0,0.0,8.6e-05,0.0,0.198269,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.004261,0.877363,0.517287,0.312918,0.398958,0.005712,0.768747,0.001127,0.0,0.0,0.010783,0.0,0.074286,0.007822,0.0
19,0.0,0.001567,0.322764,0.190299,0.115116,0.146769,0.002101,0.58989,0.000415,0.0,0.0,0.003967,0.0,0.027328,0.002877,0.0
20,0.0,0.000577,0.973956,0.070007,0.042349,0.053993,0.000773,0.747735,0.000153,0.0,0.0,0.001459,0.0,0.010054,0.001059,0.0
21,0.0,0.0,3.5e-05,0.0,0.065891,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,7.8e-05,0.478651,0.448303,0.280277,0.007307,0.000105,0.854642,2.1e-05,0.0,0.0,0.000198,0.0,0.001361,0.000143,0.0
23,0.0,2.9e-05,0.176086,0.164922,0.103108,0.002688,3.8e-05,0.571176,8e-06,0.0,0.0,7.3e-05,0.0,0.000501,5.3e-05,0.0
24,0.0,1.1e-05,0.494948,0.060671,0.813503,0.000989,1.4e-05,0.38173,3e-06,0.0,0.0,2.7e-05,0.0,0.000184,1.9e-05,0.0
25,0.0,4e-06,0.842578,0.788238,0.489403,0.637467,5e-06,0.737402,1e-06,0.0,0.0,1e-05,0.0,6.8e-05,7e-06,0.0
26,0.0,1e-06,0.309967,0.711686,0.180041,0.95504,2e-06,0.534815,0.0,0.0,0.0,4e-06,0.0,2.5e-05,3e-06,0.0
27,0.0,1e-06,0.114031,0.261815,0.066233,0.35134,0.471477,0.196748,0.0,0.0,0.0,1e-06,0.0,0.795206,1e-06,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041913,0.0,0.0,0.000507,0.0,5e-06,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.00993,0.0,0.00015,0.776064,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524967,0.0,0.005884,3.5e-05,0.0
31,0.0,0.0,0.002089,0.004795,0.001213,0.006435,0.008635,0.003604,0.535477,0.0,0.0,0.34492,0.0,0.838712,0.131947,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000644,0.0,8e-06,0.066466,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042204,0.0,0.000471,3e-06,0.0
34,0.0,0.0,0.000104,0.000239,6e-05,0.00032,0.00043,0.000179,0.420174,0.0,0.0,0.268065,0.0,0.68491,0.103198,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-05,0.0,0.0,1e-06,0.0,0.012429
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494,0.0,0.0,0.0,8.7e-05
37,0.0,0.0,0.391364,0.659103,3e-06,1.6e-05,2.1e-05,9e-06,0.020919,0.0,0.05363,0.235371,0.0,0.0341,0.005138,0.144511
38,0.0,0.0,0.0,1e-06,9e-05,0.000185,0.104256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.097339,0.0,0.000882,0.0,0.0
40,0.0,0.0,0.019485,0.032815,0.053324,0.057299,0.10795,0.0,0.4532,0.0,0.00267,0.29143,0.0,0.700941,0.000256,0.007195
41,0.0,0.0,0.007168,0.012072,0.019617,0.021079,0.039712,0.0,0.166723,0.0,0.000982,0.391718,0.0,0.993335,0.595418,0.002647
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308085,0.0,0.0,0.003788,0.0,4.2e-05,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.102317,0.0,0.001243,0.0,0.0
44,0.0,0.0,0.000357,0.000601,0.000977,0.001049,0.001977,0.0,0.120303,0.0,4.9e-05,0.829885,0.0,0.18843,0.465685,0.628609
45,0.0,0.0,0.0,0.0,0.229019,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0
46,0.0,0.0,0.001595,0.0,1e-05,0.0,0.0,0.235115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.000133,0.0,0.196245,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.849401,0.510019,0.312597,0.395524,3.6e-05,0.745531,0.002203,0.0,1e-06,0.0152,0.0,0.003451,0.008529,0.011513
49,0.0,0.0,0.312477,0.187626,0.114998,0.145505,1.3e-05,0.554848,0.000811,0.0,0.0,0.005592,0.0,0.00127,0.003138,0.004236
50,0.0,0.0,0.114954,0.898945,0.042305,0.053528,5e-06,0.681792,0.000298,0.0,0.0,0.002057,0.0,0.000467,0.001154,0.001558
