timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815065,0.0,0.0,0.701795,0.0,0.946616,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048372,0.0,0.0,0.957165,0.0,0.215174,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017015,0.0,0.0,0.336701,0.0,0.075691,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53321,0.0,0.0,0.120312,0.0,0.027147,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849472,0.0,0.0,0.731693,0.0,0.98621,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781505,0.0,0.0,0.662139,0.0,0.911478,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039377,0.0,0.0,0.85414,0.0,0.183394,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.395779,0.0,0.018246,0.0,0.0,0.003918,0.0,0.084978,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.001882,0.0,0.95864,0.0,0.0,0.20988,0.0,0.04595,0.01006,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411116,0.0,0.0,0.090008,0.0,0.019706,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.072258,0.0,0.843027,0.0,0.0,0.723944,0.0,0.981698,0.085442,0.0
13,0.0,0.0,0.0,0.0,0.712027,0.712027,0.712027,0.0,0.000925,0.0,0.0,0.000173,0.0,0.712027,0.021753,0.0
14,0.0,0.0,0.006054,0.0,0.201527,0.006054,0.080745,0.0,0.201527,0.0,0.0,0.0,0.0,0.201527,0.006054,0.080745
15,0.0,0.0,0.0,0.0,9e-06,0.0,0.008689,0.0,0.00025,0.0,0.0,0.00025,0.0,0.008689,0.008689,4e-06
16,0.0,0.015426,0.0,0.0,0.0,0.0,0.001132,0.0,0.51377,0.0,0.0,0.070458,0.0,0.002873,0.0,0.001132
17,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.335927,0.0,0.0,0.046372,0.0,0.010152,0.0,0.0
18,0.0,0.089173,0.010991,0.0,0.015605,0.010991,0.068672,0.0,0.820621,0.0,0.0,0.704975,0.0,0.955237,0.030975,0.068672
19,0.0,0.032805,0.004043,0.0,0.005741,0.004043,0.025263,0.0,0.779636,0.0,0.0,0.645195,0.0,0.90753,0.011395,0.025263
20,0.0,0.012068,0.001487,0.0,0.002112,0.001487,0.009294,0.0,0.741143,0.0,0.0,0.612973,0.0,0.862722,0.004192,0.009294
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020616,0.0,0.0,0.004513,0.0,0.000988,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013326,0.0,0.0,0.265673,0.0,0.059502,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438511,0.0,0.0,0.098579,0.0,0.022161,0.0,0.0
24,0.0,0.000221,2.7e-05,0.0,3.9e-05,2.7e-05,0.00017,0.0,0.832354,0.0,0.0,0.714502,0.0,0.965978,7.7e-05,0.00017
25,0.0,8.1e-05,1e-05,0.0,1.4e-05,1e-05,6.3e-05,0.0,0.748117,0.0,0.0,0.644629,0.0,0.868218,2.8e-05,6.3e-05
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02015,0.0,0.0,0.398734,0.0,0.089636,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884184,0.0,0.0,0.189844,0.0,0.040762,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097,0.0,0.0,0.087967,0.0,0.018888,0.0,0.0
29,0.0,1e-06,0.0,0.0,0.0,0.0,0.726147,0.0,0.533821,0.0,0.0,0.4577,0.0,0.987764,0.846913,1e-06
30,0.0,1e-06,0.0,0.0,0.0,0.0,0.425355,0.0,0.793313,0.0,0.0,0.681516,0.0,0.923451,0.502966,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042341,0.0,0.0,0.883345,0.0,0.193395,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018673,0.0,0.0,0.392586,0.0,0.085619,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.00283,0.0,9.5e-05,0.0,0.0,1.8e-05,0.0,0.106245,0.106245,0.106245
34,0.0,0.0,0.0,0.0,0.661347,0.661347,0.728321,0.661347,0.661347,0.0,0.0,0.123255,0.0,0.728321,0.506417,0.728321
35,0.0,0.0,0.0,0.0,1e-06,1e-06,5.2e-05,1e-06,0.474355,0.0,0.0,0.474355,0.0,0.474355,0.001995,0.001995
36,0.0,0.583893,0.448038,0.0,0.089504,0.089504,0.137184,0.089504,0.82906,0.0,0.0,0.679677,0.0,0.965061,0.197564,0.197564
37,0.0,0.214802,0.164824,0.0,0.032927,0.032927,0.050467,0.032927,0.794573,0.0,0.0,0.651831,0.0,0.924916,0.07268,0.07268
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041353,0.0,0.0,0.009054,0.0,0.001982,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.717387,0.717387,0.0,2e-06,0.0,0.0,0.150372,0.0,0.000257,0.0,0.0
