timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.014322,0.00088,0.0,0.0,0.0,0.0,0.0,0.014322,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.003202,0.0,0.003202
5,0.0,0.0,0.0,0.0,0.0,0.0,0.155337,0.869156,0.368303,0.0,0.0,0.0,0.0,0.490346,0.0,0.207134
6,0.0,0.0,0.0,0.0,0.0,0.0,0.064993,0.064993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.279893,0.279893,0.049844,0.0,0.0,0.0,0.0,0.867445,0.370193,0.867445
8,0.0,0.0,0.751341,0.0,0.0,0.751341,0.102967,0.567416,0.018337,0.0,0.0,0.0,0.0,0.319115,0.136186,0.319115
9,0.0,0.0,3e-06,0.0,0.0,3e-06,0.0,0.000764,0.013561,0.0,0.0,0.013561,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.003053,0.885697
11,0.0,0.0,0.0,0.194676,0.0,0.194676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068,0.0,0.00068
12,0.0,0.0,0.000157,0.049336,0.0,0.000157,0.0,0.0,0.049336,0.0,0.0,0.0,0.0,0.0,0.887373,0.887373
13,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.194506,0.194506
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044221,9e-06,0.044221
15,0.0,0.63384,0.020732,0.03685,0.0,0.476083,9.4e-05,0.001209,0.03685,0.0,0.0,0.001612,0.0,0.26932,0.114896,0.26932
16,0.0,0.233177,0.732613,0.013556,0.0,0.975375,3.5e-05,0.550272,0.013556,0.0,0.0,0.000593,0.0,0.099077,0.042268,0.099077
17,0.480041,0.859175,0.269513,0.004987,0.0,0.358821,1.3e-05,0.202434,0.004987,0.0,0.0,0.000218,0.0,0.036448,0.015549,0.036448
18,0.0,1e-05,0.003357,0.0,0.0,0.061647,0.0,0.000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,5e-05,0.022259,0.0,0.0,5e-05,0.0,0.0,0.022259,0.0,0.0,0.0,0.0,0.0,0.0,0.587464
20,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.593285
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201685,0.0,0.0,0.201685,0.0,0.040782,0.0,0.008246
22,0.0,0.0,0.138917,0.0,0.0,0.138917,0.0,0.0,9e-06,0.0,0.0,9e-06,0.0,0.007848,0.0,0.007848
23,0.0,0.0,6e-06,0.001931,0.0,6e-06,0.0,0.0,0.001931,0.0,0.0,0.0,0.0,0.0,0.03473,0.03473
