timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.138734,0.011033,0.138734,0.004839,0.0,0.000731,0.0,0.0,0.0,0.0,0.011033,0.0,0.0
3,0.0,0.0,0.189128,0.015041,0.001196,0.015041,0.000525,0.0,7.9e-05,0.0,0.0,0.0,0.0,0.001196,0.0,0.0
4,0.0,0.306932,9e-06,0.020322,0.0,0.001616,0.0,5.7e-05,0.134619,0.0,0.0,0.0,0.0,0.306932,0.0,0.0
5,0.0,0.03298,0.0,1e-06,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.03298,0.0,0.442878
6,0.0,1e-06,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.00736,0.00736
7,0.0,0.0,0.0,0.032875,0.002614,0.032875,0.001147,0.0,0.44648,0.0,0.0,0.000173,0.0,0.44648,0.000173,0.0
8,0.0,0.0,0.0,0.00385,0.731104,0.320658,0.320658,0.0,0.048406,0.0,0.0,0.0,0.0,0.731104,0.0,0.0
9,0.0,0.082962,0.005542,0.000417,3.3e-05,0.082962,1.5e-05,0.036714,2e-06,0.0,0.0,0.0,0.0,3.3e-05,0.0,0.0
10,0.0,4e-06,0.008994,0.113098,0.0,0.113098,0.0,2e-06,0.000596,0.0,0.0,0.0,0.0,0.003945,0.0,0.0
11,0.0,0.001056,7.1e-05,5e-06,0.0,0.014178,0.0,0.0,0.014178,0.246868,0.0,0.0,0.0,0.0,0.246868,0.0
12,0.0,0.144265,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,1.1e-05,0.0,0.0,0.0,0.144265,0.000236,0.0
13,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017087,0.017087,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,0.001853
15,0.0,0.041024,0.007041,0.005418,0.000884,0.011967,0.000814,0.001781,0.011967,0.015925,0.0,0.000141,0.0,0.432152,0.432152,0.940678
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004678,0.0,0.0,0.004678,0.0,0.0,0.0,0.739575
