timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.000934,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168252,0.183114,0.0,0.890321,0.0,0.0
4,0.0,0.0,0.014368,0.0,0.119647,0.0,0.0,0.001406,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0
5,0.0,0.0,0.376373,0.0,0.297506,0.0,0.376373,0.580881,0.0,0.0,0.02277,0.024782,0.0,0.502649,0.0,0.434952
6,0.0,0.0,0.13846,0.0,0.109446,0.0,0.13846,0.213694,0.0,0.0,0.008377,0.009117,0.0,0.184914,0.0,0.16001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.016235,0.0,0.0,0.0,0.088251,0.205755,0.0,0.037852,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,4e-06,9e-06,0.0,2e-06,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260542,0.0,0.0,0.0,0.0,0.0,0.002973,0.0,0.0
10,0.0,0.0,0.624635,0.0,0.501165,0.0,0.624635,0.960981,0.0,0.0,0.039056,0.042506,0.0,0.832438,0.0,0.72109
11,0.0,0.0,0.22979,0.0,0.184368,0.0,0.22979,0.353525,0.0,0.0,0.014368,0.015637,0.0,0.306237,0.0,0.265274
12,0.0,0.0,0.084535,0.0,0.067825,0.0,0.084535,0.130055,0.0,0.0,0.005286,0.005753,0.0,0.112658,0.0,0.097589
13,0.0,0.0,0.0,0.0,0.068096,0.0,0.000185,0.0,0.0,0.000649,0.0,0.006648,0.0,0.000346,0.0,0.0
14,0.0,0.571134,0.011441,0.0,0.717416,0.454678,0.155712,0.017601,0.0,0.176574,0.000715,0.222829,0.0,0.165815,0.0,0.013207
15,0.0,0.210108,0.81792,0.0,0.657465,0.167267,0.057283,0.006475,0.0,0.064958,0.000263,0.081974,0.0,0.061,0.0,0.004859
16,0.0,0.077295,0.510551,0.0,0.241868,0.061534,0.021073,0.592601,0.0,0.023897,9.7e-05,0.030157,0.0,0.022441,0.0,0.001787
17,0.0,0.028435,0.187821,0.0,0.088978,0.022637,0.007752,0.218006,0.0,0.008791,3.6e-05,0.011094,0.0,0.008255,0.0,0.000658
18,0.0,0.010461,0.069096,0.0,0.032733,0.008328,0.707549,0.0802,0.0,0.802346,1.3e-05,0.004081,0.0,0.753459,0.0,0.000242
19,0.0,0.944922,0.025419,0.0,0.470066,0.75225,0.260293,0.029504,0.0,0.295167,5e-06,0.372489,0.0,0.277182,0.0,8.9e-05
20,0.0,2.6e-05,0.0,0.0,0.230093,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.127881,0.864165,0.0,0.317611,0.398547,0.035227,0.998228,0.0,0.039946,1e-06,0.050411,0.0,0.037513,0.0,1.2e-05
22,0.0,0.047045,0.317909,0.0,0.116843,0.146617,0.012959,0.367227,0.0,0.014695,0.0,0.018545,0.0,0.0138,0.0,4e-06
23,0.0,0.017307,0.116952,0.0,0.042984,0.053938,0.004767,0.135095,0.0,0.005406,0.0,0.006822,0.0,0.005077,0.0,2e-06
24,0.0,0.0,0.0,0.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.000888,0.002044,0.0,0.000386,0.0,0.0
25,0.0,0.002342,0.015828,0.0,0.005817,0.0073,0.154248,0.018283,0.0,0.000732,0.182209,0.198037,0.0,0.95983,0.0,0.0
26,0.0,0.0,0.0274,0.0,0.270125,0.0,0.0,0.002779,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0
27,0.0,0.000317,0.40293,0.0,0.322747,0.000988,0.40293,0.623916,0.0,9.9e-05,0.024659,0.026801,0.0,0.539296,0.0,0.466153
28,0.0,0.000117,0.14823,0.0,0.118732,0.000363,0.14823,0.229526,0.0,3.6e-05,0.009072,0.00986,0.0,0.198396,0.0,0.171488
29,0.0,0.0,0.0,0.0,0.0,0.0,0.07669,0.0,0.0,0.0,0.0,0.384912,0.0,0.0,0.0,0.171811
30,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,1.7e-05,0.0,0.0,0.0,8e-06
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49592,0.0,0.0,0.0,0.0,0.0,0.005675,0.0,0.0
32,0.0,2e-06,0.896359,0.0,0.536435,7e-06,0.038511,0.342963,0.0,1e-06,0.000166,0.045254,0.0,0.219332,0.0,0.041747
33,0.0,1e-06,0.329752,0.0,0.197343,2e-06,0.014168,0.381493,0.0,0.0,6.1e-05,0.016648,0.0,0.080688,0.0,0.015358
34,0.0,0.0,0.121309,0.0,0.072599,1e-06,0.005212,0.140343,0.0,0.0,2.2e-05,0.006124,0.0,0.029683,0.0,0.00565
35,0.0,0.0,0.044627,0.0,0.026708,0.0,0.515654,0.051629,0.0,0.0,8e-06,0.821202,0.0,0.01092,0.0,0.650735
36,0.0,0.0,0.0,0.0,0.086332,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,1e-06
37,0.0,0.0,0.00604,0.0,0.287954,0.719347,0.069786,0.006987,0.0,0.0,1e-06,0.111138,0.0,0.001478,0.0,0.088067
38,0.0,0.0,0.002222,0.0,0.105932,0.264633,0.420412,0.657424,0.0,0.0,0.0,0.040885,0.0,0.566398,0.0,0.487976
39,0.0,0.0,0.000817,0.0,0.03897,0.097353,0.608388,0.241853,0.0,0.0,0.0,0.015041,0.0,0.97718,0.0,0.179516
40,0.0,0.5462,0.0,0.0,0.0,0.5462,0.0,0.0,0.0,0.0,0.0,0.004594,0.0,3.6e-05,0.0,0.0
41,0.0,0.346291,0.000111,0.0,0.005274,0.86508,0.082336,0.032731,0.0,0.0,0.0,0.546396,0.0,0.132247,0.0,0.434985
42,0.0,0.127393,0.690634,0.0,0.00194,0.318245,0.401123,0.801625,0.0,0.512626,0.0,0.59501,0.0,0.048651,0.0,0.49096
43,0.0,0.046865,0.25407,0.0,0.000714,0.117076,0.465312,0.294901,0.0,0.188585,0.762251,0.696458,0.0,0.953199,0.0,0.728613
44,0.0,0.017241,0.093467,0.0,0.000263,0.04307,0.171179,0.438505,0.0,0.069376,0.280417,0.256213,0.0,0.350662,0.0,0.268042
45,0.0,0.006343,0.034385,0.0,9.7e-05,0.015844,0.062973,0.161317,0.0,0.025522,0.103159,0.094255,0.0,0.129001,0.0,0.098607
46,0.0,0.002333,0.012649,0.0,3.6e-05,0.005829,0.537345,0.947692,0.0,0.596363,0.03795,0.034675,0.0,0.749107,0.0,0.036275
47,0.0,0.000858,0.004653,0.0,1.3e-05,0.002144,0.197678,0.348636,0.0,0.21939,0.013961,0.012756,0.0,0.275581,0.0,0.013345
48,0.0,0.000316,0.001712,0.0,5e-06,0.000789,0.072722,0.128256,0.0,0.080709,0.005136,0.004693,0.0,0.101381,0.0,0.004909
49,0.0,0.000116,0.00063,0.0,2e-06,0.00029,0.429969,0.735887,0.0,0.029691,0.470588,0.001726,0.0,0.588472,0.0,0.001806
50,0.0,4.3e-05,0.000232,0.0,1e-06,0.000107,0.158177,0.270718,0.0,0.010923,0.17312,0.000635,0.0,0.216487,0.0,0.000664
51,0.0,1.6e-05,8.5e-05,0.0,0.0,3.9e-05,0.919118,0.099591,0.0,0.004018,0.063687,0.000234,0.0,0.963997,0.0,0.000244
52,0.0,6e-06,3.1e-05,0.0,0.0,1.4e-05,0.338125,0.591074,0.0,0.371951,0.023429,8.6e-05,0.0,0.467217,0.0,9e-05
53,0.0,2e-06,1.2e-05,0.0,0.0,5e-06,0.124389,0.217444,0.0,0.136833,0.008619,3.2e-05,0.0,0.17188,0.0,3.3e-05
54,0.0,0.0,0.0,0.0,0.0,0.0,0.050989,0.0,0.0,0.0,0.146159,0.0,0.0,0.086328,0.0,0.0
55,0.0,0.0,2e-06,0.0,0.0,1e-06,0.273183,0.496978,0.0,0.018518,0.303521,4e-06,0.0,0.388385,0.0,4e-06
56,0.0,0.0,1e-06,0.0,0.0,0.0,0.100498,0.182828,0.0,0.006813,0.111659,2e-06,0.0,0.142879,0.0,2e-06
57,0.0,0.0,0.0,0.0,0.0,0.0,0.036971,0.545001,0.0,0.002506,0.041077,1e-06,0.0,0.052562,0.0,1e-06
58,0.0,0.0,0.0,0.0,0.0,0.0,0.427022,0.200495,0.0,0.000922,0.015111,0.0,0.0,0.019337,0.0,0.724751
59,0.0,0.0,0.0,0.700631,0.0,0.700631,0.157093,0.073758,0.0,0.000339,0.424422,0.424422,0.0,0.007114,0.0,0.266621
60,0.0,0.0,0.0,1e-06,0.0,1e-06,0.000194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.09482,0.0,0.09482,0.156528,0.009982,0.0,4.6e-05,0.057439,0.057439,0.0,0.692396,0.426555,0.036083
62,0.0,0.0,0.0,0.671935,0.0,0.671935,0.057583,0.003672,0.0,1.7e-05,0.407039,0.407039,0.0,0.254718,0.156921,0.013274
63,0.0,0.0,0.0,1e-06,0.0,1e-06,0.000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.090936,0.0,0.090936,0.150117,0.000497,0.0,2e-06,0.055087,0.055087,0.0,0.664037,0.409084,0.001796
65,0.0,0.0,0.668691,0.033454,0.0,0.668691,0.055225,0.000183,0.0,1e-06,0.405074,0.405074,0.0,0.244286,0.150494,0.000661
66,0.0,0.0,1e-06,0.0,0.0,1e-06,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.090498,0.004527,0.0,0.090498,0.149392,2.5e-05,0.0,0.0,0.054821,0.054821,0.0,0.68419,0.414463,8.9e-05
68,0.0,0.0,0.655399,0.001666,0.0,0.655399,0.054958,9e-06,0.0,0.0,0.403762,0.403762,0.0,0.2517,0.152472,3.3e-05
69,0.0,0.0,1e-06,0.0,6.3e-05,1e-06,0.0,0.0,0.749829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,0.0,0.325918,0.325918,0.0,0.003639,0.0,0.0
71,0.0,0.0,0.001958,0.0,0.0,0.001958,0.249058,0.0,0.0,0.0,1.5e-05,1.5e-05,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211663,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131696,0.131696,0.0,0.001225,1e-05,0.0
74,0.0,0.0,0.000791,0.0,0.0,0.000791,0.106993,0.0,0.0,0.0,6e-06,6e-06,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.164028,0.0,0.0,0.036332,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148641,0.148641,0.0,0.000946,2e-06,0.0
77,0.0,0.0,0.001014,0.0,0.0,0.001014,0.152413,0.0,0.0,0.0,7e-06,7e-06,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204903,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20139,0.20139,0.0,0.001398,9e-06,0.0
80,0.0,0.0,0.001161,0.0,0.112863,0.001161,0.0,0.0,0.0,0.0,9e-06,9e-06,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.061845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.026881,0.026881,0.0,0.0003,0.0,0.0
83,0.0,0.0,0.000163,0.0,0.0,0.000163,0.02079,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021551,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02643,0.0,0.0,0.02643,1e-06,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197,0.0,1e-06,0.041042,0.0,1e-06,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080702,0.0,0.0,2e-06,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.073131,0.0,0.0,0.000465,0.0,0.0
89,0.0,0.0,0.001036,0.0,9.9e-05,0.001036,0.001683,0.0,0.467528,0.0,0.283215,0.765272,0.0,0.467528,0.765272,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084487,3e-06,0.0,0.0,3e-06,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065041,0.0,0.0,0.000576,0.0,0.0
92,0.0,0.0,5.2e-05,0.0,5e-06,5.2e-05,8.4e-05,0.0,0.716743,0.0,0.279914,0.716743,0.0,0.454365,0.038101,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.014856,2e-06,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486777,0.0,0.00543,0.0,0.0,0.486777,0.0,0.0
95,0.0,0.0,3e-06,0.0,0.0,3e-06,4e-06,0.0,0.342325,0.0,0.218365,0.035685,0.0,0.541513,0.001897,0.0
96,0.0,0.0,1e-06,0.0,0.0,1e-06,0.526834,0.0,0.125934,0.0,0.080332,0.013128,0.0,0.855504,0.000698,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.193812,0.0,0.834957,0.0,0.507941,0.004829,0.0,0.834957,0.000257,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.071299,0.0,0.307164,0.0,0.186861,0.490854,0.0,0.307164,0.490854,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.02623,0.0,0.112999,0.0,0.492417,0.180575,0.0,0.799306,0.180575,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.009649,0.0,0.804909,0.0,0.487591,0.06643,0.0,0.804909,0.06643,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.00355,0.0,0.296109,0.0,0.179375,0.488814,0.0,0.296109,0.488814,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.001306,0.0,0.108933,0.0,0.498892,0.179825,0.0,0.823566,0.179825,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.788909,0.0,0.486012,0.066154,0.0,0.788909,0.066154,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.000177,0.0,0.290223,0.0,0.178794,0.457816,0.0,0.290223,0.457816,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,6.5e-05,0.0,0.106767,0.0,0.415585,0.168421,0.0,0.6598,0.168421,0.0
106,0.0,0.0,0.0,0.0,0.0,0.979843,2.4e-05,0.0,0.039277,0.0,0.386505,0.611914,0.0,0.242727,0.061959,0.0
107,0.0,0.0,0.0,0.0,0.0,3.7e-05,0.181371,0.0,0.0,0.0,0.0,0.0,0.0,0.656843,0.656843,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,3e-05,0.0
109,0.0,0.0,0.0,0.0,0.0,0.048784,0.114095,0.0,0.001956,0.0,0.019243,0.030465,0.0,0.822827,0.129765,0.648419
110,0.0,0.0,0.270031,0.0,0.005577,0.0,0.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,1e-06
111,0.0,0.0,0.37414,0.0,0.21895,0.006602,0.015441,0.433733,0.000265,0.0,0.002604,0.004123,0.0,0.111358,0.017562,0.087754
112,0.0,0.0,0.137639,0.0,0.080547,0.002429,0.00568,0.159561,9.7e-05,0.0,0.000958,0.001517,0.0,0.040966,0.006461,0.032283
113,0.0,0.0,0.0,0.0,0.0,0.0,0.001782,0.0,0.0,0.0,0.0,0.0,0.0,0.005626,0.005626,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.100978,0.0,0.911686,0.0,0.0,0.009939,0.0,0.0,0.0,0.0,0.0,0.001082,0.0,0.000105
116,0.0,0.0,0.617724,0.0,0.364494,4.4e-05,0.026437,0.714529,2e-06,0.0,1.8e-05,2.8e-05,0.0,0.185843,0.029658,0.147105
117,0.0,0.0,0.227248,0.0,0.13409,1.6e-05,0.009726,0.26286,1e-06,0.0,6e-06,1e-05,0.0,0.068368,0.01091,0.054117
118,0.0,0.0,0.0836,0.0,0.049329,6e-06,0.853683,0.096701,0.0,0.0,2e-06,0.963194,0.0,0.025151,0.004014,0.906787
119,0.0,0.0,0.000644,0.0,0.0,0.0,0.002923,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.0,1.7e-05
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087814,0.0,0.0,0.0,0.0,0.087814,0.0,0.460331
